sentence1,sentence2,similarity_score,pred_sim_score_cos,pred_sim_score_euclid,pred_sim_score_dot
trois adolescentes ont danse dans la salle.,des adolescentes dansent pour la camera.,0.48000002,0.8669059,0.30583838,0.5505689240371408
un lion marche.,un lion fait les cent pas dans un enclos.,0.48000002,0.8222064,0.23499708,0.567979810770047
un homme qui tire sur une voiture.,un homme coupe une pomme de terre.,0.08,0.26191637,0.16855043,0.2037524489886418
un cheval noir court partout.,le cheval court.,0.84,0.79472506,0.25980973,0.5105342174536288
une femme est en train de deveiner des crevettes.,un homme danse sous la pluie.,0.0,-0.03324794,0.14935307,0.082075708877694
un homme est a cheval.,une femme est en train de laver un congelateur.,0.0,-0.11265072,0.14789477,0.0498419844675216
un homme marche sur un chemin.,un homme marche sur une corde tendue.,0.16,0.6049422,0.22237544,0.3563474419655809
un homme coupe une pomme de terre en tranches.,une femme coupe un jalapeno.,0.28,0.26227325,0.17777541,0.1782745789769785
un chien aboie a un ballon.,un chien nage apres une balle de tennis.,0.3,0.71250194,0.22499509,0.506941316702383
un enfant fuit un poisson qui se balance sur une canne a peche.,un petit enfant court autour d'une canne a peche.,0.5,0.45274377,0.198833,0.2736415759866345
un homme marche sur un chemin a travers la nature sauvage.,un homme marche sur une route.,0.5,0.70105165,0.2381484,0.4140011358712522
un homme age s'exprime sur un podium.,un homme fait un discours a la tribune.,0.7,0.9126898,0.3640648,0.4995227043352775
un homme monte sur un cheval au ralenti.,un homme est monte sur un cheval.,0.68,0.9681467,0.48007435,0.5933672812446071
une personne est en train de couper du fromage burrata.,la personne est en train de trancher du fromage.,0.76,0.94928354,0.43005306,0.5222301117011301
l'homme tire avec un fusil automatique.,un homme tire au fusil.,0.76,0.9184559,0.39418742,0.4675614190590221
un homme ecrase de l'ail avec le dos d'un couteau.,une femme coupe de la viande avec un couteau.,0.3,0.6407476,0.21593243,0.418251116236601
une femme lime ses ongles avec une planche a emeri.,une femme nourrit son bebe avec un biberon.,0.1,0.23918071,0.16115631,0.2064509312701722
un homme fait du skateboard.,une femme coupe une pomme de terre.,0.0,-0.01303917,0.13797659,0.0880958198361802
une femme prend une douche.,un homme monte un cheval blanc.,0.0,-0.018016106,0.12425706,0.0829321519951744
un homme est en train de danser.,un homme est a cheval.,0.16,0.28760394,0.18911125,0.1970087677399741
un homme rame sur un bateau.,un homme tire au fusil.,0.17,0.3709841,0.18691193,0.2513254591703438
un homme se balance a l'aide d'une corde attachee au plafond.,un homme se balance sur une corde.,0.68,0.8623661,0.30605674,0.5404555025375449
une femme monte a cheval sur une plage.,un homme porte un autre homme sur son dos.,0.08,-0.033845212,0.13836189,0.0773710243838325
un homme tient un petit animal dans une main.,un homme montre un petit singe.,0.35,0.55820286,0.17929675,0.4647575107215881
une personne plie un morceau de papier carre.,un homme est en train de plier du papier.,0.65,0.8213419,0.2855482,0.4766177216217848
une personne fait frire de la viande dans une poele.,une personne tient une moufette.,0.15,0.48829585,0.23495807,0.2196920057851429
un chimpanze fait du mal a une femme.,un homme conduit une voiture.,0.0,-0.038606197,0.15511584,0.0798875455403696
la femme est en train de peler des crevettes.,l'homme tient un lemurien.,0.0,-0.0149609465,0.19303252,0.0917030848958909
deux zebres jouent.,les zebres se socialisent.,0.85,0.590906,0.22135666,0.3429976689528346
une femme est en train de couper du beurre.,une femme coupe du tofu.,0.35999998,0.5497537,0.22526616,0.2715955251160581
certains hommes jouent de la guitare.,trois hommes jouent de la guitare et chantent ensemble.,0.64,0.85144573,0.28596658,0.5947116805070922
les elephants se sont asperges d'eau.,les elephants s'aspergent d'eau.,0.71999997,0.9875941,0.5598972,0.7034955021956081
un chien s'est assis au comptoir d'un magasin.,le chien est debout au comptoir.,0.52,0.7139712,0.23603013,0.4404358411725012
quelqu'un perce un trou dans une bande de bois avec une perceuse electrique.,un homme perce un trou dans un morceau de bois.,0.64,0.8212018,0.282598,0.5041679956787738
une femme est en train de couper des legumes.,la femme coupe l'ail en des.,0.56,0.6904829,0.24983753,0.299313909186933
un blaireau est en train de creuser un trou.,un blaireau est en train de creuser la terre.,0.91999996,0.8829373,0.36028954,0.42349541136865
une femme fait du ski nautique sur un lac.,un homme joue de la flute.,0.0,0.057478063,0.14098851,0.1267170302149232
une fille joue du violon.,un bebe rit et glousse.,0.05,0.117832646,0.14761947,0.1570904799456748
un helicoptere se pose sur un heliport.,un helicoptere se pose.,0.7846,0.9607598,0.35599935,0.8073590672819391
une femme est en train de decouper un poulet.,une femme est en train de couper de la viande.,0.55,0.6853452,0.21506971,0.4883737219444876
une femme est en train de couper un concombre.,un homme joue de la guitare.,0.0,-0.016058551,0.15995784,0.0891092199513701
une femme monte un elephant devant une foule en adoration.,une femme monte un elephant.,0.6,0.84671515,0.26370496,0.6872423386125166
un chiot glisse a reculons sur le sol.,un chiot se pousse en arriere.,0.76,0.7870702,0.3456168,0.2453622285943566
une femme fend des gousses d'ail.,une femme casse une tete d'ail en gousse.,0.91999996,0.7421026,0.3150227,0.2379833663783178
un chien regarde dans la piscine.,un chien se promene au bord d'une piscine.,0.52,0.89974684,0.31577662,0.6552607775535598
une femme melange un soin de beaute dans un verre.,une femme melange une creme dans un verre avec une cuillere.,0.71999997,0.81342614,0.30006158,0.3760456720687335
un homme est en train de faire un dessin.,une personne est en train de dessiner.,0.71999997,0.8719168,0.33039024,0.4629322361436797
une femme cueille des tomates.,une femme verse de la pate dans un bol.,0.2,0.515683,0.23599616,0.2436036049753939
un homme regarde un ecran d'ordinateur.,un homme utilise un ordinateur portable.,0.55,0.8306377,0.2784548,0.5526121566006355
le garcon est sur un tricycle.,une femme conduit un scooter des mers.,0.25,0.45160434,0.18363503,0.2982724044727468
deux hommes s'affrontent dans une course au roulement de pneus.,deux personnes ont retourne des pneus de tracteur dans une course.,0.55,0.85978955,0.28783286,0.6208743857826959
une personne est en train de couper une viande.,une personne chevauchant un taureau mecanique,0.0,0.35663497,0.19496208,0.1942959468202817
un homme joue du violon.,une femme utilise une machine a coudre.,0.0,0.12180864,0.13675644,0.1725159094102605
le bebe a rampe dans l'embrasure de la porte.,un bebe rampe sur le sol.,0.48000002,0.64727277,0.22481012,0.4003227028393042
un homme joue du clavier.,une personne joue du piano.,0.44,0.65950596,0.23266575,0.3872757843041399
un homme sent deux pizzas.,une femme nourrit un homme.,0.04,0.18774888,0.14912315,0.1933483211171074
un singe tire la queue d'un chien.,un singe taquine un chien au zoo.,0.56,0.85470617,0.27361333,0.650512931888864
un chien est couche sur le dos sur un plancher de bois.,un chien est couche sur le sol.,0.8,0.7444787,0.24585032,0.477615749608242
une femme fait frire quelque chose dans la poele.,un homme joue de la guitare.,0.0,-0.027800212,0.15799882,0.0844897909163424
un homme met de l'assaisonnement dans un bol d'eau.,l'homme a ajoute de l'assaisonnement a l'eau dans un bol.,1.0,0.93352276,0.43361095,0.4302130533298499
une femme agee verse de l'huile dans une poele a frire.,un homme ligote se met a l'eau.,0.0,0.10496863,0.18618347,0.1259711472139364
une femme est en train de couper un oignon.,une femme coupe partiellement un oignon en deux.,0.64,0.8186355,0.27021137,0.4165493396078732
la femme a ramasse le kangourou.,une femme porte un kangourou.,0.7,0.89775956,0.3149196,0.6136090839780711
un chien qui mord sur une boite de conserve.,un chien ouvre une boite de nourriture.,0.35,0.7535438,0.25914437,0.4190072506626361
une femme est en train de desosser un poisson.,un homme attrape un poisson.,0.25,0.6604347,0.19304061,0.5665010410372224
un homme tond l'herbe.,un homme est en train de briser du beton.,0.1666,0.3624233,0.16484062,0.2993301778979543
un chat regarde la television.,un homme est en train de couper un conge.,0.0,0.006464025,0.1406731,0.0981604009756418
le garcon est coince dans la porte de la niche.,un enfant est coince dans une niche pour chien.,0.75,0.3124839,0.17817523,0.2280074275080662
les gens se jettent dans une piscine.,des hommes tombent dans une piscine.,0.55,0.8087914,0.2865366,0.4494238365200239
une femme nage sous l'eau.,une femme nage.,0.76,0.8910834,0.34834635,0.4623197953080931
un homme joue de la guitare.,une femme est en train de danser.,0.04,0.04746307,0.15357126,0.1163177342039898
un avion vole dans les airs.,un avion de la south african airways vole dans un ciel bleu.,0.68,0.8230812,0.2650877,0.5919274602485132
un ours court apres deux chiens.,un ours se bat contre des loups.,0.28,0.78844166,0.2486259,0.5595450851663014
une femme se repose dans un radeau flottant.,une femme se detend dans une chambre a air.,0.76,0.48619026,0.21185091,0.2725147607163789
un homme est en train de mourir dans une salle d'operation.,un homme embrasse une femme sur scene.,0.08,0.038529582,0.14030474,0.1161021053288176
un homme tient une feuille.,une femme regarde la television.,0.0,-0.08466995,0.13018048,0.0496392299797348
une personne monte a cheval.,une femme est en train de couper des pommes de terre.,0.0,0.048237562,0.1347339,0.1223102664916377
une femme coupe un poulpe.,un homme joue de la guitare.,0.0,-0.023010746,0.16692883,0.0876569336231247
un homme casse des cruches d'eau.,une femme epluche de l'ail.,0.04,0.28982162,0.23526265,0.1537795501501049
un homme joue de la guitare.,une femme coupe des legumes.,0.0,0.04087483,0.16670734,0.109615399256608
une fille mange un petit gateau.,un homme est en train de couper un concombre.,0.0,-0.10359727,0.16026212,0.0592517808762236
la petite fille jouait sur l'herbe avec un chien et une balle.,un bebe joue avec un chien et une balle.,0.76,0.72424316,0.21180311,0.6011839561124138
les gens montent et pagaient un radeau.,quatre personnes flottent sur un radeau.,0.45,0.23586021,0.18053941,0.1799858122948713
la dame a coupe une patate.,un homme coupe une pomme de terre.,0.48000002,0.37358522,0.15618263,0.3385324821244532
le missile a explose.,une fusee a explose.,0.64,0.7354994,0.22411849,0.45978823427585
un chien joue dans la neige.,un chien tripote une mouche dans le tapis avant elle.,0.32,0.48448423,0.17868793,0.3468375388886306
une femme danse avec d'autres femmes.,une femme est en train de dechiqueter des poulets.,0.08,0.15985268,0.14451842,0.1884951762871115
un garcon pousse une camionnette.,une personne coupe une tomate en tranches.,0.0,0.13988312,0.1636813,0.1542605256423202
un garcon fait quelques pas de danse.,un garcon verse quelque chose d'un pichet.,0.08,0.5545323,0.2568033,0.2365308963926203
une femme ouvre un soda et le boit.,une femme est a cheval sur un elephant.,0.120000005,0.12782821,0.15626322,0.1538746112472624
un homme assemble des pieces de haut-parleurs.,un homme joue de la guitare.,0.2,0.24997497,0.17914736,0.1916998118279139
le chien marchait au bord de la piscine.,un chien se promene le long d'une piscine.,0.91999996,0.8858239,0.3161981,0.6032882030206909
le beurre est mis dans un bol.,un homme qui coupe du beurre dans un bol.,0.85,0.84668213,0.3174907,0.411539832162467
les ratons laveurs mangent.,un homme est en train de manger.,0.3,0.45010185,0.22366501,0.2191890648616678
quelqu'un est tombe d'un cheval.,un homme est descendu d'un cheval.,0.7,0.86290526,0.3085139,0.5153197295921176
une femme epluche une pomme.,un homme fait des wheelies sur une moto.,0.0,-0.11112937,0.12610844,0.0291522946362406
un homme suit des cours de mathematiques.,un homme est en train de rincer un steak.,0.0,0.08054082,0.1386647,0.1420690133948392
les animaux jouent dans l'eau.,deux hommes jouent au ping-pong.,0.0,0.094235495,0.14066093,0.148296677309449
un homme monte a cheval et saute par-dessus des obstacles.,un homme donne un coup de pied dans un ballon de foot.,0.0666,0.28474033,0.15863922,0.2506153259271963
une personne fait des tours de crayon avec sa main.,une personne coupe des carottes en deux.,0.0666,0.44717064,0.20077255,0.263875313820497
la personne a mis le feu aux cameras.,une personne fait exploser des cameras.,0.6666,0.7240506,0.28149408,0.3248955623551109
l'homme est en train de decouper la bande de la boite.,un homme est en train d'ouvrir une boite.,0.86660004,0.7880808,0.3154717,0.3003138338539855
un homme est en train de pecher dans la riviere.,un homme chante en marchant sur le trottoir.,0.16,0.21490547,0.16628635,0.1914715890603737
un homme est a velo.,une femme danse dans la rue.,0.04,0.07836972,0.1694095,0.1224533673694001
un homme fait des pompes.,une femme est en train de couper un poulpe.,0.0,0.17510924,0.18743025,0.1509386565410636
un homme joue de la guitare.,une femme decoupe du porc.,0.0,0.020845082,0.168734,0.1020320653556062
le petit garcon chante et joue de la guitare.,un bebe joue de la guitare.,0.56,0.74653924,0.2243335,0.509185864547086
une femme se poudre le visage.,la femme tapote des doigts sur la table.,0.16,0.5176506,0.22251412,0.2770317322677728
une femme epluche une pomme de terre.,un lion se promene.,0.0,0.04408702,0.1339589,0.1220619716342067
une femme tire au fusil.,un homme effectue des cascades.,0.05,0.05297584,0.17440611,0.1121089699100973
une femme met une guirlande sur les epaules d'un homme.,un homme verse de l'eau sur la tete d'un pilote.,0.1,0.1337171,0.17845687,0.1379523082335705
une vieille femme serre la main d'un homme.,un homme et une femme se serrent la main.,0.75,0.7591239,0.2517888,0.474105902096019
la femme fait du ski nautique.,une femme fait du wake board sur un lac.,0.35,0.59253144,0.20319866,0.398469779466803
les arbres se courbent dans la tempete.,les arbres sont frappes par des vents tres violents.,0.5334,0.61428714,0.20594771,0.3954426505229763
un homme et une femme sont a bord d'une voiture.,une femme fait frire des crevettes.,0.08,0.12190728,0.1650816,0.1404839260326624
un homme deplace une branche d'arbre.,la femme joue du violon.,0.0,0.08522944,0.13627262,0.1474483301463756
un homme joue du piano.,une femme joue du violon.,0.2,0.2832591,0.15353724,0.2633343591436834
une personne verse de l'huile sur une poele.,une personne coupe un oignon en des.,0.16,0.58910316,0.25889727,0.2509489814290927
l'animal est en train de manger.,une femme est en train de danser.,0.0,-0.071554385,0.14832686,0.0642990382760829
la femme promene son chien.,une femme promene son chien dans la rue.,0.8,0.90511227,0.34637058,0.5286785318730495
un groupe de personnes chante.,certaines personnes chantent.,1.0,0.94500804,0.41139552,0.5427360873135576
