sentence1,sentence2,similarity_score,pred_sim_score_cos,pred_sim_score_euclid,pred_sim_score_dot
trois adolescentes ont danse dans la salle.,des adolescentes dansent pour la camera.,0.48000002,0.88156843,0.49320018,0.6116086876090601
un lion marche.,un lion fait les cent pas dans un enclos.,0.48000002,0.79749763,0.5085549,0.3460515914917453
un homme qui tire sur une voiture.,un homme coupe une pomme de terre.,0.08,0.45704973,0.36812252,0.25696109271854184
un cheval noir court partout.,le cheval court.,0.84,0.7427167,0.46959004,0.367520555680434
une femme est en train de deveiner des crevettes.,un homme danse sous la pluie.,0.0,0.2990584,0.33801988,0.17367579412192538
un homme est a cheval.,une femme est en train de laver un congelateur.,0.0,0.29405504,0.33217165,0.18489777636022417
un homme marche sur un chemin.,un homme marche sur une corde tendue.,0.16,0.80591714,0.5066647,0.38693647136818626
un homme coupe une pomme de terre en tranches.,une femme coupe un jalapeno.,0.28,0.6261818,0.428286,0.26544562611077094
un chien aboie a un ballon.,un chien nage apres une balle de tennis.,0.3,0.7595412,0.42481002,0.5206131205547303
un enfant fuit un poisson qui se balance sur une canne a peche.,un petit enfant court autour d'une canne a peche.,0.5,0.69594926,0.43808466,0.3739522366874648
un homme marche sur un chemin a travers la nature sauvage.,un homme marche sur une route.,0.5,0.7871071,0.45924446,0.49929860840521323
un homme age s'exprime sur un podium.,un homme fait un discours a la tribune.,0.7,0.72217447,0.4706253,0.26942071779950905
un homme monte sur un cheval au ralenti.,un homme est monte sur un cheval.,0.68,0.94854283,0.6170753,0.6442510627048803
une personne est en train de couper du fromage burrata.,la personne est en train de trancher du fromage.,0.76,0.9222911,0.62992096,0.40523683715563447
l'homme tire avec un fusil automatique.,un homme tire au fusil.,0.76,0.88121164,0.54147357,0.5156595856573457
un homme ecrase de l'ail avec le dos d'un couteau.,une femme coupe de la viande avec un couteau.,0.3,0.73443747,0.43815482,0.4467354067582594
une femme lime ses ongles avec une planche a emeri.,une femme nourrit son bebe avec un biberon.,0.1,0.51171577,0.36424553,0.3123390128124264
un homme fait du skateboard.,une femme coupe une pomme de terre.,0.0,0.43092617,0.3610224,0.24777479184302784
une femme prend une douche.,un homme monte un cheval blanc.,0.0,0.29670495,0.31564644,0.21198207890025964
un homme est en train de danser.,un homme est a cheval.,0.16,0.55863154,0.37199488,0.3583663524140763
un homme rame sur un bateau.,un homme tire au fusil.,0.17,0.4500538,0.36513,0.25637309415406545
un homme se balance a l'aide d'une corde attachee au plafond.,un homme se balance sur une corde.,0.68,0.8061116,0.5251566,0.335250800487243
une femme monte a cheval sur une plage.,un homme porte un autre homme sur son dos.,0.08,0.3691494,0.30497923,0.30861294452995996
un homme tient un petit animal dans une main.,un homme montre un petit singe.,0.35,0.64241534,0.39006865,0.43136494472799325
une personne plie un morceau de papier carre.,un homme est en train de plier du papier.,0.65,0.82027286,0.5408981,0.3168738841899739
une personne fait frire de la viande dans une poele.,une personne tient une moufette.,0.15,0.53999525,0.4687496,0.15453040919973698
un chimpanze fait du mal a une femme.,un homme conduit une voiture.,0.0,0.33927318,0.3412021,0.20553876169276078
la femme est en train de peler des crevettes.,l'homme tient un lemurien.,0.0,0.44237328,0.38950527,0.20857027519298144
deux zebres jouent.,les zebres se socialisent.,0.85,0.5107187,0.41047266,0.22770903576134532
une femme est en train de couper du beurre.,une femme coupe du tofu.,0.35999998,0.627053,0.42479682,0.31111557746546054
certains hommes jouent de la guitare.,trois hommes jouent de la guitare et chantent ensemble.,0.64,0.8506241,0.4574541,0.7152928121827793
les elephants se sont asperges d'eau.,les elephants s'aspergent d'eau.,0.71999997,0.98430026,0.7543446,0.624691001949532
un chien s'est assis au comptoir d'un magasin.,le chien est debout au comptoir.,0.52,0.7324201,0.4603017,0.3398801778599778
quelqu'un perce un trou dans une bande de bois avec une perceuse electrique.,un homme perce un trou dans un morceau de bois.,0.64,0.70950097,0.4769697,0.28986556560318216
une femme est en train de couper des legumes.,la femme coupe l'ail en des.,0.56,0.63605726,0.41235644,0.3553253381958705
un blaireau est en train de creuser un trou.,un blaireau est en train de creuser la terre.,0.91999996,0.6880257,0.54619753,0.1702561893663933
une femme fait du ski nautique sur un lac.,un homme joue de la flute.,0.0,0.41029137,0.32138112,0.3140845954170998
une fille joue du violon.,un bebe rit et glousse.,0.05,0.30869067,0.35426426,0.14132720040196753
un helicoptere se pose sur un heliport.,un helicoptere se pose.,0.7846,0.9126717,0.61353457,0.36400990964109
une femme est en train de decouper un poulet.,une femme est en train de couper de la viande.,0.55,0.68928546,0.4387055,0.35984264631952806
une femme est en train de couper un concombre.,un homme joue de la guitare.,0.0,0.3474397,0.3179797,0.21784397831583147
une femme monte un elephant devant une foule en adoration.,une femme monte un elephant.,0.6,0.8611481,0.49361455,0.6244113844880971
un chiot glisse a reculons sur le sol.,un chiot se pousse en arriere.,0.76,0.5277489,0.47468013,0.13430369657356497
une femme fend des gousses d'ail.,une femme casse une tete d'ail en gousse.,0.91999996,0.93287134,0.6747547,0.3259718240300984
un chien regarde dans la piscine.,un chien se promene au bord d'une piscine.,0.52,0.9090452,0.5377548,0.69765472924332
une femme melange un soin de beaute dans un verre.,une femme melange une creme dans un verre avec une cuillere.,0.71999997,0.73046523,0.4648375,0.3453311930133289
un homme est en train de faire un dessin.,une personne est en train de dessiner.,0.71999997,0.85626125,0.53362626,0.4167035936258767
une femme cueille des tomates.,une femme verse de la pate dans un bol.,0.2,0.5722561,0.41730037,0.2594815503955834
un homme regarde un ecran d'ordinateur.,un homme utilise un ordinateur portable.,0.55,0.7318579,0.41003197,0.542392775654044
le garcon est sur un tricycle.,une femme conduit un scooter des mers.,0.25,0.41024178,0.3518659,0.22351178852247242
deux hommes s'affrontent dans une course au roulement de pneus.,deux personnes ont retourne des pneus de tracteur dans une course.,0.55,0.7929615,0.4555376,0.5310299605250615
une personne est en train de couper une viande.,une personne chevauchant un taureau mecanique,0.0,0.4811162,0.42491305,0.15543323889597865
un homme joue du violon.,une femme utilise une machine a coudre.,0.0,0.3362409,0.34268266,0.19587800236988437
le bebe a rampe dans l'embrasure de la porte.,un bebe rampe sur le sol.,0.48000002,0.5126002,0.43118927,0.1968544081539171
un homme joue du clavier.,une personne joue du piano.,0.44,0.789881,0.46326494,0.4894039592738649
un homme sent deux pizzas.,une femme nourrit un homme.,0.04,0.49808392,0.35010576,0.33398001408481437
un singe tire la queue d'un chien.,un singe taquine un chien au zoo.,0.56,0.8615981,0.5231318,0.5028228082211325
un chien est couche sur le dos sur un plancher de bois.,un chien est couche sur le sol.,0.8,0.83833814,0.4736383,0.6143675130705963
une femme fait frire quelque chose dans la poele.,un homme joue de la guitare.,0.0,0.3514474,0.31944656,0.21498312908914252
un homme met de l'assaisonnement dans un bol d'eau.,l'homme a ajoute de l'assaisonnement a l'eau dans un bol.,1.0,0.870422,0.5749442,0.3404315899439563
une femme agee verse de l'huile dans une poele a frire.,un homme ligote se met a l'eau.,0.0,0.46937424,0.42308852,0.18106886716369586
une femme est en train de couper un oignon.,une femme coupe partiellement un oignon en deux.,0.64,0.8628364,0.54917836,0.41168664797313237
la femme a ramasse le kangourou.,une femme porte un kangourou.,0.7,0.878993,0.52537024,0.5606148912619401
un chien qui mord sur une boite de conserve.,un chien ouvre une boite de nourriture.,0.35,0.74878967,0.44394353,0.42465046482644075
une femme est en train de desosser un poisson.,un homme attrape un poisson.,0.25,0.83296317,0.5077668,0.4563308268543503
un homme tond l'herbe.,un homme est en train de briser du beton.,0.1666,0.44919118,0.3837206,0.2208982412416863
un chat regarde la television.,un homme est en train de couper un conge.,0.0,0.28068966,0.31291267,0.19153774317656963
le garcon est coince dans la porte de la niche.,un enfant est coince dans une niche pour chien.,0.75,0.46667117,0.4100889,0.19016354930350204
les gens se jettent dans une piscine.,des hommes tombent dans une piscine.,0.55,0.87085044,0.51205677,0.5829157784121831
une femme nage sous l'eau.,une femme nage.,0.76,0.9333315,0.58961004,0.5864720540466211
un homme joue de la guitare.,une femme est en train de danser.,0.04,0.404714,0.30874586,0.3353103760903885
un avion vole dans les airs.,un avion de la south african airways vole dans un ciel bleu.,0.68,0.7187388,0.44401017,0.36441992227780756
un ours court apres deux chiens.,un ours se bat contre des loups.,0.28,0.71736884,0.42763323,0.44669134608907135
une femme se repose dans un radeau flottant.,une femme se detend dans une chambre a air.,0.76,0.61576366,0.405831,0.32857576163971147
un homme est en train de mourir dans une salle d'operation.,un homme embrasse une femme sur scene.,0.08,0.40477994,0.31662932,0.3103029610088028
un homme tient une feuille.,une femme regarde la television.,0.0,0.38006157,0.34316456,0.21497524087833833
une personne monte a cheval.,une femme est en train de couper des pommes de terre.,0.0,0.31415942,0.35233197,0.171127684125794
une femme coupe un poulpe.,un homme joue de la guitare.,0.0,0.3294094,0.31947204,0.18681421935416756
un homme casse des cruches d'eau.,une femme epluche de l'ail.,0.04,0.54773957,0.44910246,0.19664567563653204
un homme joue de la guitare.,une femme coupe des legumes.,0.0,0.3655001,0.3159975,0.2508367686545862
une fille mange un petit gateau.,un homme est en train de couper un concombre.,0.0,0.4165982,0.39755368,0.17847155390790734
la petite fille jouait sur l'herbe avec un chien et une balle.,un bebe joue avec un chien et une balle.,0.76,0.7435186,0.41435677,0.5295086253717306
les gens montent et pagaient un radeau.,quatre personnes flottent sur un radeau.,0.45,0.5415779,0.42359015,0.22231763979241498
la dame a coupe une patate.,un homme coupe une pomme de terre.,0.48000002,0.69171727,0.44481143,0.35059624686556656
le missile a explose.,une fusee a explose.,0.64,0.7846673,0.50488275,0.31761694493147424
un chien joue dans la neige.,un chien tripote une mouche dans le tapis avant elle.,0.32,0.5859206,0.36858928,0.3995322225621198
une femme danse avec d'autres femmes.,une femme est en train de dechiqueter des poulets.,0.08,0.50174654,0.36885476,0.2819736503905966
un garcon pousse une camionnette.,une personne coupe une tomate en tranches.,0.0,0.36347926,0.37473592,0.17515431067241038
un garcon fait quelques pas de danse.,un garcon verse quelque chose d'un pichet.,0.08,0.49028566,0.4379558,0.1600745793287453
une femme ouvre un soda et le boit.,une femme est a cheval sur un elephant.,0.120000005,0.3409782,0.30800185,0.2662692904206821
un homme assemble des pieces de haut-parleurs.,un homme joue de la guitare.,0.2,0.53236234,0.34777462,0.31993716843978715
le chien marchait au bord de la piscine.,un chien se promene le long d'une piscine.,0.91999996,0.9250343,0.57579565,0.6430482630917034
le beurre est mis dans un bol.,un homme qui coupe du beurre dans un bol.,0.85,0.69944894,0.47468057,0.29162829743963165
les ratons laveurs mangent.,un homme est en train de manger.,0.3,0.42125198,0.3734265,0.21655279587662737
quelqu'un est tombe d'un cheval.,un homme est descendu d'un cheval.,0.7,0.8377011,0.51323104,0.3802569654399507
une femme epluche une pomme.,un homme fait des wheelies sur une moto.,0.0,0.29504213,0.316376,0.2024188762618318
un homme suit des cours de mathematiques.,un homme est en train de rincer un steak.,0.0,0.391777,0.35368943,0.22724668201315898
les animaux jouent dans l'eau.,deux hommes jouent au ping-pong.,0.0,0.44017705,0.31497297,0.3694419669397458
un homme monte a cheval et saute par-dessus des obstacles.,un homme donne un coup de pied dans un ballon de foot.,0.0666,0.59426284,0.38012144,0.3829409618520351
une personne fait des tours de crayon avec sa main.,une personne coupe des carottes en deux.,0.0666,0.35225546,0.38694426,0.15487019061153212
la personne a mis le feu aux cameras.,une personne fait exploser des cameras.,0.6666,0.84651476,0.5457952,0.37733911190535074
l'homme est en train de decouper la bande de la boite.,un homme est en train d'ouvrir une boite.,0.86660004,0.80108243,0.51764745,0.3133615384808986
un homme est en train de pecher dans la riviere.,un homme chante en marchant sur le trottoir.,0.16,0.57997227,0.39081624,0.33397099276085596
un homme est a velo.,une femme danse dans la rue.,0.04,0.4286614,0.35920447,0.2118212639949144
un homme fait des pompes.,une femme est en train de couper un poulpe.,0.0,0.472494,0.43927702,0.16196323925977335
un homme joue de la guitare.,une femme decoupe du porc.,0.0,0.29561034,0.31103626,0.19010706797089297
le petit garcon chante et joue de la guitare.,un bebe joue de la guitare.,0.56,0.8451446,0.4835296,0.589537430197642
une femme se poudre le visage.,la femme tapote des doigts sur la table.,0.16,0.46926224,0.34503776,0.3106909651015639
une femme epluche une pomme de terre.,un lion se promene.,0.0,0.27808407,0.35479936,0.1471331850415074
une femme tire au fusil.,un homme effectue des cascades.,0.05,0.37535477,0.37994906,0.16987267414497378
une femme met une guirlande sur les epaules d'un homme.,un homme verse de l'eau sur la tete d'un pilote.,0.1,0.55216885,0.4096869,0.23720395743691416
une vieille femme serre la main d'un homme.,un homme et une femme se serrent la main.,0.75,0.7605746,0.47089103,0.3924258162530416
la femme fait du ski nautique.,une femme fait du wake board sur un lac.,0.35,0.69739723,0.41953814,0.4278592669540176
les arbres se courbent dans la tempete.,les arbres sont frappes par des vents tres violents.,0.5334,0.81094766,0.49282458,0.44428805667030097
un homme et une femme sont a bord d'une voiture.,une femme fait frire des crevettes.,0.08,0.368114,0.33883634,0.21194503481637253
un homme deplace une branche d'arbre.,la femme joue du violon.,0.0,0.31707856,0.32331038,0.21252767288400407
un homme joue du piano.,une femme joue du violon.,0.2,0.7533723,0.42136014,0.5459901048496839
une personne verse de l'huile sur une poele.,une personne coupe un oignon en des.,0.16,0.58782625,0.49679616,0.1635102764701307
l'animal est en train de manger.,une femme est en train de danser.,0.0,0.32202482,0.32845527,0.21028990514829635
la femme promene son chien.,une femme promene son chien dans la rue.,0.8,0.85519564,0.5028406,0.5298724854380523
un groupe de personnes chante.,certaines personnes chantent.,1.0,0.8136064,0.5230441,0.33943939684299634
