sentence1,sentence2,similarity_score,pred_sim_score_cos,pred_sim_score_euclid,pred_sim_score_dot
trois adolescentes ont danse dans la salle.,des adolescentes dansent pour la camera.,0.48000002,0.8222997,0.13972735,0.39410431972105714
un lion marche.,un lion fait les cent pas dans un enclos.,0.48000002,0.65825045,0.10131206,0.32457724282264483
un homme qui tire sur une voiture.,un homme coupe une pomme de terre.,0.08,0.7641144,0.10925142,0.5075322626596389
un cheval noir court partout.,le cheval court.,0.84,0.645031,0.102675445,0.2797836426433085
une femme est en train de deveiner des crevettes.,un homme danse sous la pluie.,0.0,0.68232095,0.10487774,0.3378474944104892
un homme est a cheval.,une femme est en train de laver un congelateur.,0.0,0.6448972,0.09795792,0.3319054185027988
un homme marche sur un chemin.,un homme marche sur une corde tendue.,0.16,0.8149619,0.12165369,0.5258049225172179
un homme coupe une pomme de terre en tranches.,une femme coupe un jalapeno.,0.28,0.6957791,0.11535026,0.2741075955231168
un chien aboie a un ballon.,un chien nage apres une balle de tennis.,0.3,0.75983393,0.11629343,0.41099048941662614
un enfant fuit un poisson qui se balance sur une canne a peche.,un petit enfant court autour d'une canne a peche.,0.5,0.8729401,0.1513764,0.5041586029537046
un homme marche sur un chemin a travers la nature sauvage.,un homme marche sur une route.,0.5,0.82190305,0.12146042,0.5824898750302334
un homme age s'exprime sur un podium.,un homme fait un discours a la tribune.,0.7,0.70409185,0.1072064,0.3601563484106981
un homme monte sur un cheval au ralenti.,un homme est monte sur un cheval.,0.68,0.871164,0.15428494,0.4734487394234796
une personne est en train de couper du fromage burrata.,la personne est en train de trancher du fromage.,0.76,0.8369226,0.13717656,0.4686079090492991
l'homme tire avec un fusil automatique.,un homme tire au fusil.,0.76,0.80466217,0.12893891,0.42788472716281883
un homme ecrase de l'ail avec le dos d'un couteau.,une femme coupe de la viande avec un couteau.,0.3,0.8597876,0.14648856,0.4878387583599752
une femme lime ses ongles avec une planche a emeri.,une femme nourrit son bebe avec un biberon.,0.1,0.66697395,0.10944886,0.27239131294771174
un homme fait du skateboard.,une femme coupe une pomme de terre.,0.0,0.68049395,0.1017811,0.33622577285852245
une femme prend une douche.,un homme monte un cheval blanc.,0.0,0.75686145,0.113597766,0.4332674616038868
un homme est en train de danser.,un homme est a cheval.,0.16,0.7616685,0.110884145,0.4756922213928613
un homme rame sur un bateau.,un homme tire au fusil.,0.17,0.7786875,0.12067714,0.42199721903837856
un homme se balance a l'aide d'une corde attachee au plafond.,un homme se balance sur une corde.,0.68,0.833351,0.12970832,0.527555776255779
une femme monte a cheval sur une plage.,un homme porte un autre homme sur son dos.,0.08,0.73515236,0.10296794,0.48762053060359084
un homme tient un petit animal dans une main.,un homme montre un petit singe.,0.35,0.8447023,0.12619878,0.5892885957323655
une personne plie un morceau de papier carre.,un homme est en train de plier du papier.,0.65,0.7818619,0.11713933,0.4740712806199872
une personne fait frire de la viande dans une poele.,une personne tient une moufette.,0.15,0.77168304,0.12355102,0.37883865703219965
un chimpanze fait du mal a une femme.,un homme conduit une voiture.,0.0,0.76308924,0.12093097,0.37475956341609246
la femme est en train de peler des crevettes.,l'homme tient un lemurien.,0.0,0.70813096,0.11839335,0.27842504364555126
deux zebres jouent.,les zebres se socialisent.,0.85,0.66946375,0.118167184,0.21675284299018266
une femme est en train de couper du beurre.,une femme coupe du tofu.,0.35999998,0.7245554,0.10908178,0.3623010184482484
certains hommes jouent de la guitare.,trois hommes jouent de la guitare et chantent ensemble.,0.64,0.78798264,0.10944917,0.5934576090739716
les elephants se sont asperges d'eau.,les elephants s'aspergent d'eau.,0.71999997,0.9426527,0.21897238,0.4773895917635787
un chien s'est assis au comptoir d'un magasin.,le chien est debout au comptoir.,0.52,0.7231158,0.10911621,0.3724477632761074
quelqu'un perce un trou dans une bande de bois avec une perceuse electrique.,un homme perce un trou dans un morceau de bois.,0.64,0.86146235,0.13788635,0.5331566950766152
une femme est en train de couper des legumes.,la femme coupe l'ail en des.,0.56,0.6353587,0.10185806,0.25140791821044045
un blaireau est en train de creuser un trou.,un blaireau est en train de creuser la terre.,0.91999996,0.9007184,0.1741705,0.4754141772826597
une femme fait du ski nautique sur un lac.,un homme joue de la flute.,0.0,0.7024889,0.10600432,0.3518217484801701
une fille joue du violon.,un bebe rit et glousse.,0.05,0.60807616,0.094484955,0.28267807749284546
un helicoptere se pose sur un heliport.,un helicoptere se pose.,0.7846,0.7947618,0.126377,0.3674207604649557
une femme est en train de decouper un poulet.,une femme est en train de couper de la viande.,0.55,0.88847923,0.15616569,0.5573348643543806
une femme est en train de couper un concombre.,un homme joue de la guitare.,0.0,0.71323043,0.10229607,0.44063207364169593
une femme monte un elephant devant une foule en adoration.,une femme monte un elephant.,0.6,0.84615636,0.14699951,0.4226245316626743
un chiot glisse a reculons sur le sol.,un chiot se pousse en arriere.,0.76,0.5798056,0.0948043,0.2537552437991392
une femme fend des gousses d'ail.,une femme casse une tete d'ail en gousse.,0.91999996,0.8626207,0.15105224,0.4548895336389129
un chien regarde dans la piscine.,un chien se promene au bord d'une piscine.,0.52,0.79180133,0.11387216,0.5363631813034985
une femme melange un soin de beaute dans un verre.,une femme melange une creme dans un verre avec une cuillere.,0.71999997,0.89087164,0.1665557,0.4761283732693164
un homme est en train de faire un dessin.,une personne est en train de dessiner.,0.71999997,0.87022465,0.14000387,0.5963814532693302
une femme cueille des tomates.,une femme verse de la pate dans un bol.,0.2,0.6802635,0.10251256,0.35891972445785303
un homme regarde un ecran d'ordinateur.,un homme utilise un ordinateur portable.,0.55,0.69872,0.10217902,0.40508229064623175
le garcon est sur un tricycle.,une femme conduit un scooter des mers.,0.25,0.7229986,0.1174074,0.3151214007385129
deux hommes s'affrontent dans une course au roulement de pneus.,deux personnes ont retourne des pneus de tracteur dans une course.,0.55,0.74117774,0.11691021,0.3551758453321729
une personne est en train de couper une viande.,une personne chevauchant un taureau mecanique,0.0,0.74715483,0.10774291,0.4423775486798413
un homme joue du violon.,une femme utilise une machine a coudre.,0.0,0.6841196,0.101536594,0.36845238652937445
le bebe a rampe dans l'embrasure de la porte.,un bebe rampe sur le sol.,0.48000002,0.7246754,0.11638207,0.32704424449559416
un homme joue du clavier.,une personne joue du piano.,0.44,0.8281039,0.12913406,0.4996736343392891
un homme sent deux pizzas.,une femme nourrit un homme.,0.04,0.6212849,0.097488694,0.2929593765843309
un singe tire la queue d'un chien.,un singe taquine un chien au zoo.,0.56,0.7359098,0.11324655,0.37949412108044556
un chien est couche sur le dos sur un plancher de bois.,un chien est couche sur le sol.,0.8,0.8950143,0.15613204,0.5299288675545338
une femme fait frire quelque chose dans la poele.,un homme joue de la guitare.,0.0,0.703609,0.10579995,0.36178592113020724
un homme met de l'assaisonnement dans un bol d'eau.,l'homme a ajoute de l'assaisonnement a l'eau dans un bol.,1.0,0.8397355,0.13880871,0.4644866967388072
une femme agee verse de l'huile dans une poele a frire.,un homme ligote se met a l'eau.,0.0,0.70685714,0.111811996,0.3150873067181356
une femme est en train de couper un oignon.,une femme coupe partiellement un oignon en deux.,0.64,0.825949,0.13083424,0.4846814178393101
la femme a ramasse le kangourou.,une femme porte un kangourou.,0.7,0.7844517,0.12364195,0.40715460848786683
un chien qui mord sur une boite de conserve.,un chien ouvre une boite de nourriture.,0.35,0.7820351,0.12000076,0.44430043407847414
une femme est en train de desosser un poisson.,un homme attrape un poisson.,0.25,0.8249926,0.12959194,0.5003839698070989
un homme tond l'herbe.,un homme est en train de briser du beton.,0.1666,0.6297867,0.09415326,0.34186620777676796
un chat regarde la television.,un homme est en train de couper un conge.,0.0,0.6229841,0.09404294,0.32071819878080476
le garcon est coince dans la porte de la niche.,un enfant est coince dans une niche pour chien.,0.75,0.7264638,0.11111544,0.3789410258465641
les gens se jettent dans une piscine.,des hommes tombent dans une piscine.,0.55,0.8712145,0.14704335,0.5426256802754726
une femme nage sous l'eau.,une femme nage.,0.76,0.7777644,0.12524807,0.35761890311294886
un homme joue de la guitare.,une femme est en train de danser.,0.04,0.75326085,0.108255774,0.4844923391690497
un avion vole dans les airs.,un avion de la south african airways vole dans un ciel bleu.,0.68,0.70602906,0.10119478,0.42550855612430977
un ours court apres deux chiens.,un ours se bat contre des loups.,0.28,0.6453494,0.10020543,0.3120488181260122
une femme se repose dans un radeau flottant.,une femme se detend dans une chambre a air.,0.76,0.78669393,0.12073321,0.42510723567070835
un homme est en train de mourir dans une salle d'operation.,un homme embrasse une femme sur scene.,0.08,0.7227528,0.10506838,0.4176819397467569
un homme tient une feuille.,une femme regarde la television.,0.0,0.7600146,0.11675751,0.40436757414018004
une personne monte a cheval.,une femme est en train de couper des pommes de terre.,0.0,0.5357727,0.0821816,0.284506575374505
une femme coupe un poulpe.,un homme joue de la guitare.,0.0,0.70165074,0.10412605,0.3834859843212618
un homme casse des cruches d'eau.,une femme epluche de l'ail.,0.04,0.78396034,0.1271353,0.37792419120828863
un homme joue de la guitare.,une femme coupe des legumes.,0.0,0.6914024,0.10394056,0.3542149665288678
une fille mange un petit gateau.,un homme est en train de couper un concombre.,0.0,0.67523026,0.10223696,0.34484813326129343
la petite fille jouait sur l'herbe avec un chien et une balle.,un bebe joue avec un chien et une balle.,0.76,0.84736466,0.1301404,0.59666496283318
les gens montent et pagaient un radeau.,quatre personnes flottent sur un radeau.,0.45,0.7216136,0.11394115,0.3316402572476253
la dame a coupe une patate.,un homme coupe une pomme de terre.,0.48000002,0.7988318,0.123899415,0.42334835725813974
le missile a explose.,une fusee a explose.,0.64,0.7012093,0.11711221,0.2747694793105686
un chien joue dans la neige.,un chien tripote une mouche dans le tapis avant elle.,0.32,0.71813154,0.107522085,0.38543446192348574
une femme danse avec d'autres femmes.,une femme est en train de dechiqueter des poulets.,0.08,0.6188718,0.09651886,0.3005986493562737
un garcon pousse une camionnette.,une personne coupe une tomate en tranches.,0.0,0.67055494,0.10753287,0.29169178172747895
un garcon fait quelques pas de danse.,un garcon verse quelque chose d'un pichet.,0.08,0.7253264,0.11414338,0.34822803919996864
une femme ouvre un soda et le boit.,une femme est a cheval sur un elephant.,0.120000005,0.6874397,0.10134008,0.37900387856351914
un homme assemble des pieces de haut-parleurs.,un homme joue de la guitare.,0.2,0.7123742,0.10609928,0.38648482668612716
le chien marchait au bord de la piscine.,un chien se promene le long d'une piscine.,0.91999996,0.7648542,0.11198158,0.47284884082065776
le beurre est mis dans un bol.,un homme qui coupe du beurre dans un bol.,0.85,0.8202773,0.13023077,0.4685053667284697
les ratons laveurs mangent.,un homme est en train de manger.,0.3,0.6389538,0.09695931,0.3189061840133225
quelqu'un est tombe d'un cheval.,un homme est descendu d'un cheval.,0.7,0.84160763,0.12942116,0.5760780737451058
une femme epluche une pomme.,un homme fait des wheelies sur une moto.,0.0,0.6808079,0.105143,0.3309778529407784
un homme suit des cours de mathematiques.,un homme est en train de rincer un steak.,0.0,0.6530097,0.09373249,0.394994364510016
les animaux jouent dans l'eau.,deux hommes jouent au ping-pong.,0.0,0.6824662,0.09900944,0.40211090567945657
un homme monte a cheval et saute par-dessus des obstacles.,un homme donne un coup de pied dans un ballon de foot.,0.0666,0.8367672,0.13015191,0.5463796227761242
une personne fait des tours de crayon avec sa main.,une personne coupe des carottes en deux.,0.0666,0.7805249,0.1291503,0.35494798796697963
la personne a mis le feu aux cameras.,une personne fait exploser des cameras.,0.6666,0.75198805,0.11999738,0.3597063160170411
l'homme est en train de decouper la bande de la boite.,un homme est en train d'ouvrir une boite.,0.86660004,0.8052683,0.12455698,0.46680522025431187
un homme est en train de pecher dans la riviere.,un homme chante en marchant sur le trottoir.,0.16,0.7658918,0.11763057,0.41930951714191816
un homme est a velo.,une femme danse dans la rue.,0.04,0.60213137,0.09294618,0.3053204542954475
un homme fait des pompes.,une femme est en train de couper un poulpe.,0.0,0.76153624,0.116916955,0.3898257370467881
un homme joue de la guitare.,une femme decoupe du porc.,0.0,0.64416236,0.09998061,0.2785455438855107
le petit garcon chante et joue de la guitare.,un bebe joue de la guitare.,0.56,0.78329027,0.117698416,0.45674089099733944
une femme se poudre le visage.,la femme tapote des doigts sur la table.,0.16,0.7731286,0.12506095,0.37027580934693205
une femme epluche une pomme de terre.,un lion se promene.,0.0,0.6634747,0.101035245,0.33618738455313585
une femme tire au fusil.,un homme effectue des cascades.,0.05,0.7460526,0.118711114,0.35389662554216433
une femme met une guirlande sur les epaules d'un homme.,un homme verse de l'eau sur la tete d'un pilote.,0.1,0.8413416,0.14489539,0.4176463275448106
une vieille femme serre la main d'un homme.,un homme et une femme se serrent la main.,0.75,0.818146,0.12363093,0.5325621317975928
la femme fait du ski nautique.,une femme fait du wake board sur un lac.,0.35,0.7149185,0.12500791,0.24445421285842533
les arbres se courbent dans la tempete.,les arbres sont frappes par des vents tres violents.,0.5334,0.76473784,0.113867134,0.4487865304849124
un homme et une femme sont a bord d'une voiture.,une femme fait frire des crevettes.,0.08,0.66738456,0.09195683,0.39658034373018775
un homme deplace une branche d'arbre.,la femme joue du violon.,0.0,0.60093254,0.09350491,0.29606908958034683
un homme joue du piano.,une femme joue du violon.,0.2,0.93250895,0.18999824,0.6093694098385799
une personne verse de l'huile sur une poele.,une personne coupe un oignon en des.,0.16,0.7347717,0.12171698,0.30379437818232546
l'animal est en train de manger.,une femme est en train de danser.,0.0,0.77222526,0.11214638,0.4996612286270398
